# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 33K of event 'task-clock'
# Event count (approx.): 33797000000
#
# Children      Self  Command  Shared Object      Symbol                                                         
# ........  ........  .......  .................  ...............................................................
#
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ktime_get
     0.00%     0.00%  main     [kernel.kallsyms]     [k] tick_program_event
     0.00%     0.00%  main     [kernel.kallsyms]     [k] clockevents_program_event
     0.00%     0.00%  main     [kernel.kallsyms]     [k] load_balance
     0.00%     0.00%  main     [kernel.kallsyms]     [k] run_rebalance_domains
     0.00%     0.00%  main     [kernel.kallsyms]     [k] rebalance_domains
     0.00%     0.00%  main     [kernel.kallsyms]     [k] block_invalidate_folio
     0.00%     0.00%  main     [unknown]             [k] 0x6d2f2f687461705f
     0.00%     0.00%  main     libc.so.6             [.] __GI___libc_open
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __x64_sys_openat
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_sys_openat2
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_filp_open
     0.00%     0.00%  main     [kernel.kallsyms]     [k] path_openat
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_open
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_truncate
     0.00%     0.00%  main     [kernel.kallsyms]     [k] notify_change
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_setattr
     0.00%     0.00%  main     [kernel.kallsyms]     [k] truncate_pagecache
     0.00%     0.00%  main     [kernel.kallsyms]     [k] truncate_inode_pages_range
     0.00%     0.00%  main     [kernel.kallsyms]     [k] truncate_cleanup_folio
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_invalidate_folio
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __schedule
     0.00%     0.00%  main     [kernel.kallsyms]     [k] psi_task_switch
     0.00%     0.00%  main     [kernel.kallsyms]     [k] schedule
     0.00%     0.00%  main     [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%     0.00%  main     [kernel.kallsyms]     [k] tlb_flush_mmu
     0.00%     0.00%  main     [kernel.kallsyms]     [k] free_unref_page_commit
     0.00%     0.00%  main     [kernel.kallsyms]     [k] release_pages
     0.00%     0.00%  main     [kernel.kallsyms]     [k] free_unref_page_list
     0.00%     0.00%  main     [kernel.kallsyms]     [k] mpage_prepare_extent_to_map
     0.00%     0.00%  main     [kernel.kallsyms]     [k] _find_next_bit
     0.00%     0.00%  main     [kernel.kallsyms]     [k] run_timer_softirq
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __run_timers
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __free_one_page
     0.00%     0.00%  main     [kernel.kallsyms]     [k] free_pcppages_bulk
     0.00%     0.00%  main     [kernel.kallsyms]     [k] filemap_get_read_batch
     0.00%     0.00%  main     [kernel.kallsyms]     [k] filemap_get_pages
     0.00%     0.00%  main     [kernel.kallsyms]     [k] filemap_get_folios_tag
     0.00%     0.00%  main     [kernel.kallsyms]     [k] page_remove_rmap
     0.00%     0.00%  main     [kernel.kallsyms]     [k] mpage_map_and_submit_extent
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_block_write_begin
     0.00%     0.00%  main     [kernel.kallsyms]     [k] create_empty_buffers
     0.00%     0.00%  main     [kernel.kallsyms]     [k] folio_create_empty_buffers
     0.00%     0.00%  main     [kernel.kallsyms]     [k] folio_alloc_buffers
     0.00%     0.00%  main     [kernel.kallsyms]     [k] alloc_buffer_head
     0.00%     0.00%  main     [kernel.kallsyms]     [k] page_counter_try_charge
     0.00%     0.00%  main     [kernel.kallsyms]     [k] mpage_map_and_submit_buffers
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __mod_zone_page_state
     0.00%     0.00%  main     [kernel.kallsyms]     [k] clear_page_erms
     0.00%     0.00%  main     [kernel.kallsyms]     [k] filemap_alloc_folio
     0.00%     0.00%  main     [kernel.kallsyms]     [k] folio_alloc
     0.00%     0.00%  main     [kernel.kallsyms]     [k] alloc_pages
     0.00%     0.00%  main     ld-linux-x86-64.so.2  [.] handle_intel.constprop.0
     0.00%     0.00%  main     [kernel.kallsyms]     [k] bio_associate_blkg_from_css
     0.00%     0.00%  main     [kernel.kallsyms]     [k] mpage_submit_folio
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_bio_write_folio
     0.00%     0.00%  main     [kernel.kallsyms]     [k] bio_alloc_bioset
     0.00%     0.00%  main     [kernel.kallsyms]     [k] bio_associate_blkg
     0.00%     0.00%  main     [kernel.kallsyms]     [k] _find_first_bit
     0.00%     0.00%  main     [kernel.kallsyms]     [k] balance_dirty_pages_ratelimited
     0.00%     0.00%  main     [kernel.kallsyms]     [k] balance_dirty_pages_ratelimited_flags
     0.00%     0.00%  main     [kernel.kallsyms]     [k] balance_dirty_pages
     0.00%     0.00%  main     [kernel.kallsyms]     [k] mem_cgroup_wb_stats
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_flush_stats
     0.00%     0.00%  main     [kernel.kallsyms]     [k] cgroup_rstat_flush
     0.00%     0.00%  main     [kernel.kallsyms]     [k] cgroup_rstat_flush_locked
     0.00%     0.00%  main     [kernel.kallsyms]     [k] should_failslab
     0.00%     0.00%  main     [kernel.kallsyms]     [k] kmem_cache_alloc
     0.00%     0.00%  main     [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%     0.00%  main     [kernel.kallsyms]     [k] memcg_alloc_slab_cgroups
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __kmalloc_node
     0.00%     0.00%  main     [kernel.kallsyms]     [k] xas_load
     0.00%     0.00%  main     [kernel.kallsyms]     [k] filemap_get_entry
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __mod_lruvec_state
     0.00%     0.00%  main     [kernel.kallsyms]     [k] find_next_iomem_res
     0.00%     0.00%  main     libc.so.6             [.] clock_gettime@@GLIBC_2.17
     0.00%     0.00%  main     [vdso]                [.] 0x00007ffc539fbae6
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_fault
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_read_fault
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __do_fault
     0.00%     0.00%  main     [kernel.kallsyms]     [k] special_mapping_fault
     0.00%     0.00%  main     [kernel.kallsyms]     [k] vvar_fault
     0.00%     0.00%  main     [kernel.kallsyms]     [k] vmf_insert_pfn
     0.00%     0.00%  main     [kernel.kallsyms]     [k] vmf_insert_pfn_prot
     0.00%     0.00%  main     [kernel.kallsyms]     [k] track_pfn_insert
     0.00%     0.00%  main     [kernel.kallsyms]     [k] lookup_memtype
     0.00%     0.00%  main     [kernel.kallsyms]     [k] pat_pagerange_is_ram
     0.00%     0.00%  main     [kernel.kallsyms]     [k] walk_system_ram_range
     0.00%     0.00%  main     [kernel.kallsyms]     [k] recalc_bh_state.part.0
     0.00%     0.00%  main     [kernel.kallsyms]     [k] tlb_finish_mmu
     0.00%     0.00%  main     [kernel.kallsyms]     [k] xas_find_marked
     0.00%     0.00%  main     [kernel.kallsyms]     [k] xas_find
     0.00%     0.00%  main     [kernel.kallsyms]     [k] filemap_get_folios
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_mb_find_by_goal
     0.00%     0.00%  main     [kernel.kallsyms]     [k] mpage_map_one_extent
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_map_blocks
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_ext_map_blocks
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_mb_new_blocks
     0.00%     0.00%  main     [kernel.kallsyms]     [k] ext4_mb_regular_allocator
     0.00%     0.00%  main     [kernel.kallsyms]     [k] free_swap_cache
     0.00%     0.00%  main     [kernel.kallsyms]     [k] _compound_head
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%     0.00%  main     [kernel.kallsyms]     [k] vma_merge
     0.00%     0.00%  main     [unknown]             [k] 0x00007fcaba0eb08b
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __x64_sys_execve
     0.00%     0.00%  main     [kernel.kallsyms]     [k] do_execveat_common.isra.0
     0.00%     0.00%  main     [kernel.kallsyms]     [k] bprm_execve
     0.00%     0.00%  main     [kernel.kallsyms]     [k] bprm_execve.part.0
     0.00%     0.00%  main     [kernel.kallsyms]     [k] exec_binprm
     0.00%     0.00%  main     [kernel.kallsyms]     [k] search_binary_handler
     0.00%     0.00%  main     [kernel.kallsyms]     [k] load_elf_binary
     0.00%     0.00%  main     [kernel.kallsyms]     [k] setup_arg_pages
     0.00%     0.00%  main     [kernel.kallsyms]     [k] mprotect_fixup
     0.00%     0.00%  main     [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __cond_resched
     0.00%     0.00%  perf-ex  [unknown]             [k] 0x00007fcaba0eb08b
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] do_syscall_64
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] __x64_sys_execve
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] do_execveat_common.isra.0
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] bprm_execve
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] bprm_execve.part.0
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] exec_binprm
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] search_binary_handler
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] load_elf_binary
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] begin_new_exec
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] perf_event_exec
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%     0.00%  main     [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%     0.00%  main     [kernel.kallsyms]     [k] perf_ctx_enable
     0.00%     0.00%  main     [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%     0.00%  main     [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] native_write_msr
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] perf_event_enable_on_exec
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] ctx_resched
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] perf_ctx_enable
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%     0.00%  perf-ex  [kernel.kallsyms]     [k] intel_pmu_enable_all


#
# (Cannot load tips.txt file, please install perf!)
#
